"REPORTING_PERIOD_START","REPORTING_PERIOD_END","STATUS","BREAKDOWN","PRIMARY_LEVEL","PRIMARY_LEVEL_DESCRIPTION","SECONDARY_LEVEL","SECONDARY_LEVEL_DESCRIPTION","MEASURE_ID","MEASURE_NAME","MEASURE_VALUE"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","No patient diagnosis of a learning disability","OAP04","Number of Inappropriate OAPs ended in the period","40"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but learning disability status not known","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but learning disability status not known","OAP02","Number of Inappropriate OAPs bed days in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but learning disability status not known","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but learning disability status not known","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","OAP01","Number of Inappropriate new OAPs started in the period","10"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","OAP02","Number of Inappropriate OAPs bed days in the period","660"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","OAP04","Number of Inappropriate OAPs ended in the period","15"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","OAP02","Number of Inappropriate OAPs bed days in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","OAP02","Number of Inappropriate OAPs bed days in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","0 to 17","0 to 17","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","0 to 17","0 to 17","OAP02","Number of Inappropriate OAPs bed days in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","0 to 17","0 to 17","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","0 to 17","0 to 17","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18 to 24","18 to 24","OAP01","Number of Inappropriate new OAPs started in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18 to 24","18 to 24","OAP02","Number of Inappropriate OAPs bed days in the period","190"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18 to 24","18 to 24","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18 to 24","18 to 24","OAP04","Number of Inappropriate OAPs ended in the period","10"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","25 to 29","25 to 29","OAP01","Number of Inappropriate new OAPs started in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","25 to 29","25 to 29","OAP02","Number of Inappropriate OAPs bed days in the period","280"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","25 to 29","25 to 29","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","25 to 29","25 to 29","OAP04","Number of Inappropriate OAPs ended in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","30 to 34","30 to 34","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","30 to 34","30 to 34","OAP02","Number of Inappropriate OAPs bed days in the period","165"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","30 to 34","30 to 34","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","30 to 34","30 to 34","OAP04","Number of Inappropriate OAPs ended in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","35 to 39","35 to 39","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","35 to 39","35 to 39","OAP02","Number of Inappropriate OAPs bed days in the period","325"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","35 to 39","35 to 39","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","35 to 39","35 to 39","OAP04","Number of Inappropriate OAPs ended in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","40 to 44","40 to 44","OAP01","Number of Inappropriate new OAPs started in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","40 to 44","40 to 44","OAP02","Number of Inappropriate OAPs bed days in the period","300"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","40 to 44","40 to 44","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","40 to 44","40 to 44","OAP04","Number of Inappropriate OAPs ended in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","45 to 49","45 to 49","OAP01","Number of Inappropriate new OAPs started in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","45 to 49","45 to 49","OAP02","Number of Inappropriate OAPs bed days in the period","325"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","45 to 49","45 to 49","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","45 to 49","45 to 49","OAP04","Number of Inappropriate OAPs ended in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","50 to 54","50 to 54","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","50 to 54","50 to 54","OAP02","Number of Inappropriate OAPs bed days in the period","80"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","50 to 54","50 to 54","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","50 to 54","50 to 54","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","55 to 59","55 to 59","OAP01","Number of Inappropriate new OAPs started in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","55 to 59","55 to 59","OAP02","Number of Inappropriate OAPs bed days in the period","350"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","55 to 59","55 to 59","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","55 to 59","55 to 59","OAP04","Number of Inappropriate OAPs ended in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","60 to 64","60 to 64","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","60 to 64","60 to 64","OAP02","Number of Inappropriate OAPs bed days in the period","110"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","60 to 64","60 to 64","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","60 to 64","60 to 64","OAP04","Number of Inappropriate OAPs ended in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","65 or over","65 or over","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","65 or over","65 or over","OAP02","Number of Inappropriate OAPs bed days in the period","75"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","65 or over","65 or over","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","65 or over","65 or over","OAP04","Number of Inappropriate OAPs ended in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","OAP02","Number of Inappropriate OAPs bed days in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of autism","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of autism","OAP02","Number of Inappropriate OAPs bed days in the period","10"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of autism","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of autism","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of autism and the patient is on a diagnostic patient pathway for a patient diagnosis of autism","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of autism and the patient is on a diagnostic patient pathway for a patient diagnosis of autism","OAP02","Number of Inappropriate OAPs bed days in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of autism and the patient is on a diagnostic patient pathway for a patient diagnosis of autism","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of autism and the patient is on a diagnostic patient pathway for a patient diagnosis of autism","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of autism but the patient is not on a diagnostic patient pathway for a patient diagnosis of autism","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of autism but the patient is not on a diagnostic patient pathway for a patient diagnosis of autism","OAP02","Number of Inappropriate OAPs bed days in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of autism but the patient is not on a diagnostic patient pathway for a patient diagnosis of autism","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of autism but the patient is not on a diagnostic patient pathway for a patient diagnosis of autism","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of autism but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of autism","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of autism but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of autism","OAP02","Number of Inappropriate OAPs bed days in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of autism but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of autism","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of autism but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of autism","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","No patient diagnosis of autism","OAP01","Number of Inappropriate new OAPs started in the period","35"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","No patient diagnosis of autism","OAP02","Number of Inappropriate OAPs bed days in the period","1530"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","No patient diagnosis of autism","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","No patient diagnosis of autism","OAP04","Number of Inappropriate OAPs ended in the period","40"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but autism status not known","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but autism status not known","OAP02","Number of Inappropriate OAPs bed days in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but autism status not known","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but autism status not known","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","OAP01","Number of Inappropriate new OAPs started in the period","10"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","OAP02","Number of Inappropriate OAPs bed days in the period","660"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","OAP04","Number of Inappropriate OAPs ended in the period","15"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","OAP02","Number of Inappropriate OAPs bed days in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","OAP02","Number of Inappropriate OAPs bed days in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","(Suspected) First Episode Psychosis","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","(Suspected) First Episode Psychosis","OAP02","Number of Inappropriate OAPs bed days in the period","115"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","(Suspected) First Episode Psychosis","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","(Suspected) First Episode Psychosis","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Ongoing or Recurrent Psychosis","OAP01","Number of Inappropriate new OAPs started in the period","15"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Ongoing or Recurrent Psychosis","OAP02","Number of Inappropriate OAPs bed days in the period","765"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Ongoing or Recurrent Psychosis","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Ongoing or Recurrent Psychosis","OAP04","Number of Inappropriate OAPs ended in the period","20"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Bi polar disorder","OAP01","Number of Inappropriate new OAPs started in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Bi polar disorder","OAP02","Number of Inappropriate OAPs bed days in the period","210"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Bi polar disorder","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Bi polar disorder","OAP04","Number of Inappropriate OAPs ended in the period","5"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Depression","OAP01","Number of Inappropriate new OAPs started in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Depression","OAP02","Number of Inappropriate OAPs bed days in the period","55"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Depression","OAP03","Number of Inappropriate OAPs active at the end of the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Depression","OAP04","Number of Inappropriate OAPs ended in the period","*"
"01/05/2025","30/04/2026","Performance","Sending Provider; Primary reason for referral","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","Anxiety","OAP01","Number of Inappropriate new OAPs started in the period","*"
