"source_id","publication_period","reporting_period_start","reporting_period_end","org_code","org_name","measure_id","measure_name","metric_value","metric_value_raw","value_status","source_file","caveats"
"dm01_monthly","DM01-APRIL-2026","DM01-APRIL-2026","DM01-APRIL-2026","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",1,"MRI",0,"0","numeric","dm01_monthly_DM01-APRIL-2026-full-extract.zip_DM01-APRIL-2026-full-extract.zip","Provisional DM01 monthly diagnostics; validate with local service owner."
"dm01_monthly","DM01-APRIL-2026","DM01-APRIL-2026","DM01-APRIL-2026","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",2,"CT",0,"0","numeric","dm01_monthly_DM01-APRIL-2026-full-extract.zip_DM01-APRIL-2026-full-extract.zip","Provisional DM01 monthly diagnostics; validate with local service owner."
"dm01_monthly","DM01-APRIL-2026","DM01-APRIL-2026","DM01-APRIL-2026","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",3,"NON_OBSTETRIC_ULTRASOUND",397,"397","numeric","dm01_monthly_DM01-APRIL-2026-full-extract.zip_DM01-APRIL-2026-full-extract.zip","Provisional DM01 monthly diagnostics; validate with local service owner."
"dm01_monthly","DM01-APRIL-2026","DM01-APRIL-2026","DM01-APRIL-2026","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",4,"BARIUM_ENEMA",0,"0","numeric","dm01_monthly_DM01-APRIL-2026-full-extract.zip_DM01-APRIL-2026-full-extract.zip","Provisional DM01 monthly diagnostics; validate with local service owner."
"dm01_monthly","DM01-APRIL-2026","DM01-APRIL-2026","DM01-APRIL-2026","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",5,"DEXA_SCAN",0,"0","numeric","dm01_monthly_DM01-APRIL-2026-full-extract.zip_DM01-APRIL-2026-full-extract.zip","Provisional DM01 monthly diagnostics; validate with local service owner."
"dm01_monthly","DM01-APRIL-2026","DM01-APRIL-2026","DM01-APRIL-2026","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",6,"AUDIOLOGY_ASSESSMENTS",1436,"1436","numeric","dm01_monthly_DM01-APRIL-2026-full-extract.zip_DM01-APRIL-2026-full-extract.zip","Provisional DM01 monthly diagnostics; validate with local service owner."
"dm01_monthly","DM01-APRIL-2026","DM01-APRIL-2026","DM01-APRIL-2026","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",7,"ECHOCARDIOGRAPHY",0,"0","numeric","dm01_monthly_DM01-APRIL-2026-full-extract.zip_DM01-APRIL-2026-full-extract.zip","Provisional DM01 monthly diagnostics; validate with local service owner."
"dm01_monthly","DM01-APRIL-2026","DM01-APRIL-2026","DM01-APRIL-2026","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",8,"ELECTROPHYSIOLOGY",0,"0","numeric","dm01_monthly_DM01-APRIL-2026-full-extract.zip_DM01-APRIL-2026-full-extract.zip","Provisional DM01 monthly diagnostics; validate with local service owner."
"dm01_monthly","DM01-APRIL-2026","DM01-APRIL-2026","DM01-APRIL-2026","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",9,"PERIPHERAL_NEUROPHYS",0,"0","numeric","dm01_monthly_DM01-APRIL-2026-full-extract.zip_DM01-APRIL-2026-full-extract.zip","Provisional DM01 monthly diagnostics; validate with local service owner."
"dm01_monthly","DM01-APRIL-2026","DM01-APRIL-2026","DM01-APRIL-2026","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",10,"SLEEP_STUDIES",0,"0","numeric","dm01_monthly_DM01-APRIL-2026-full-extract.zip_DM01-APRIL-2026-full-extract.zip","Provisional DM01 monthly diagnostics; validate with local service owner."
